PRF,Duty_factor,Frequency,Radar_vel,Target_vel,Radar_alt,Target_alt,Target_rcs,Clutter_rcs_sd,Slant_range,N_pulses,N_targets,Target2_vel,Target2_alt,Target2_rcs,Slant_range2
96841.46403999999,0.22527493399999998,2044717007,247.83124480000004,171.5994136,5625.928048,3253.2654850000004,42.94965017,82.88104507,98.25584353,192,2,299.639555,1988.422825,11.24012927,58.35594816
91494.87732999999,0.37610871799999995,2501404683,239.3904317,61.85605666,5354.104761,5763.21205,97.70489724,143.9460813,76.3742247,256,2,266.5334441,9577.727204,25.23386473,51.91530957
90926.91759,0.44925635399999997,3007886675,259.9093689,78.23245873,3806.880957,8422.35842,99.02146562,114.83608670000001,80.59509863,256,1,71.74396823,4308.825802,89.68846193,12.39006754
91253.37192,0.26122226,3573344162,289.8105431,52.44961864,8262.417562999999,7274.996676000001,39.56618626,73.15358456,74.48491726,192,1,106.3188561,9249.388434999999,45.64800096,85.11387202
57188.280289999995,0.36480512,4045493612,230.92386119999998,86.93388785,1270.690662,3213.988267,13.72350888,55.31997413,54.25564301,256,1,148.284479,3725.6975729999995,94.7055306,30.69096838
54801.77975,0.33320637399999997,3685599547,192.0452611,68.00192447,2032.256544,8711.880392000001,88.37669924,58.11924774,49.761728999999995,128,1,282.27027810000004,9268.386355,28.5881124,66.43316262
78480.60674,0.376587003,5799652850,206.81734330000003,293.4345035,3258.732541,2363.719994,98.10719161,104.8165759,86.36381516,192,0,294.2171662,7417.248695,11.66360713,61.48216554
60997.51325,0.27331417,1772138339,191.66870469999998,260.5917648,3611.107417,5852.11791,36.39926054,80.82826538,28.28078046,64,2,115.9542524,1161.434882,10.08100512,19.84103858
61741.11678,0.423244765,4178518388,279.94192569999996,291.7834046,4141.647654,9448.219298,74.52726272,75.61851335,98.98442853,64,0,252.39982489999997,4530.240540999999,33.86325294,35.25800536
71452.48111000001,0.43238333100000004,6504491217,209.5573396,52.188281700000005,3923.4868149999998,1512.958161,89.34768561,90.25516731,83.69246053,256,2,183.9670801,3200.39448,55.84236798,23.39893666
57215.99055,0.342174098,3172701767,215.7682596,149.3279677,1209.831617,4581.73053,30.72294206,100.7387218,69.89959524,192,1,59.300383999999994,7023.099976,99.02146562,17.52814383
53007.71424,0.36298795100000003,6026140381,291.96253839999997,140.8841081,2620.081979,4145.755299,16.47214949,54.58744396,48.5267557,192,2,100.04416020000001,3061.71457,98.78668825,32.59917477
69331.96023,0.269038125,2026179032,198.7455778,62.99874252,2524.203255,9111.753725,91.89450555,131.5350571,59.00237991,128,2,82.49572616,2673.488843,86.23197831,99.69422857
62537.48935,0.43167282100000004,1591928961,204.6320571,55.62141534,4291.315753,1556.522329,11.52329586,108.8962332,65.48764924,64,1,149.6290875,6996.365693000001,39.49433833,33.39985574
59872.584870000006,0.227248084,3082936864,277.5389782,138.77145269999997,2556.7181579999997,9194.563052,10.43845762,60.09375267,74.84883843,128,0,277.4383348,1006.826176,97.26100641,77.03706428
77948.4348,0.45185330799999995,7393916028,259.7764608,168.5714515,2399.978223,2588.03385,23.5837085,81.31397227,95.49080508,256,0,59.30685205,8217.944040999999,25.85285536,98.17663935
88949.81272,0.304296187,4137609729,211.6759145,147.2207783,7812.649204,7023.099976,17.33169085,57.50232904,87.84473205,256,1,257.23289950000003,1111.7582830000001,94.8432826,84.67567023
76270.15565,0.36057342600000003,4749186831,280.11208639999995,218.47732510000003,5075.705028,4709.4636359999995,26.45297166,83.1647775,94.97774689,128,1,152.4618702,6102.786953,40.08288711,85.59416920000001
60715.294389999995,0.27111169399999996,3060917715,196.7381678,275.3249318,8673.925304,9654.064293000001,72.52807573,80.45539181,94.75788853,256,2,217.5503608,8775.926499,81.13404109999999,62.13389279
64851.18746,0.49443823299999995,2499415811,277.3771255,252.3733025,5744.256585,2679.438862,38.29737643,52.07807851,73.06553825,128,0,94.75318984,5359.629968,15.48966256,59.26885328
73177.11089,0.418048023,3727061685,231.80057259999998,56.38855892,6978.909044,7104.458078000001,99.41902244,51.41385422,99.61201673,128,2,296.90566980000006,6816.71002,20.26995772,31.62067885
84422.56167000001,0.359064382,1628687379,246.25938480000002,185.47920109999998,9793.021675,5227.082956,62.88445449,62.89103135,63.55220297,192,2,250.11857110000003,4737.846087,90.98430285,67.70466977
63545.97924,0.349428288,6986829311,133.47855729999998,156.8099718,9298.564145,1088.4457,77.52369545,50.74261298,92.61361951,192,0,289.67257830000005,1693.466291,69.59938262,82.03416921
80193.88819,0.361735164,3167774114,241.7058712,71.19116905,9025.315106999999,9481.449398,97.13666385,52.35708755,94.65629720000001,64,0,220.19256049999998,1474.1868060000002,10.6408551,14.17970386
79571.00027,0.401396655,5368046620,297.7227585,226.1863648,6668.893182,1146.634887,61.245219299999995,98.53960737,90.88965445,64,1,78.35487966,9459.201726000001,84.92148037,63.48266227
92439.55472999999,0.47505024700000004,4069137313,234.87336630000001,279.62531889999997,6338.0829380000005,9880.652419,95.68685959999999,62.43583944,99.70372942,192,1,106.51789699999999,1858.1082440000002,99.79506924,21.35030253
88584.36182,0.296496934,4127727541,279.7526571,120.61603670000001,4843.104931,7481.969764,10.83480906,107.5989805,69.37229933,64,2,231.57116000000002,1235.985279,72.43233082,58.29357723
93978.35507,0.43707943200000005,1511354490,255.28676919999998,52.2944088,7442.573777,8426.57913,60.01854937,92.78078662,39.28510376,256,0,204.1522496,5369.4331219999995,47.81819269,65.43966599
93135.54492,0.405909987,2228617833,101.0787274,126.2689699,2516.49795,9161.390558,33.37259099,196.41260659999998,85.19574306,128,0,62.03004632,1518.07616,17.35452762,79.84199028
94719.85029,0.438342545,2559559728,248.78666099999998,207.88476799999998,2414.6835140000003,5731.760304,57.26345821,172.93445319999998,81.91444275,64,0,190.533409,9060.708925,94.64688286,75.77890683
82471.85536,0.40978414700000004,2160694100,210.67517940000002,225.1317329,1181.693089,5491.202365,87.16634022,76.55546166,97.99117854,256,0,147.82341530000002,1605.32754,99.62570226,19.62868494
94536.96546,0.40861179999999997,1876743862,266.5055102,81.07593538,6207.751852,2623.484383,39.06130114,106.56889540000002,81.10840746,64,1,128.2714486,9968.408356999998,98.62591835,72.09656702
99230.69469,0.444388484,2888607054,223.3099374,260.4178481,8517.925759,9275.858041,62.04550636,129.4205217,91.75821947,192,1,127.5445663,9582.759420999999,92.70496225,87.2922614
88087.11097000001,0.281907382,2190665306,193.4269227,280.0476079,2210.355933,8117.457009000001,99.71048641,161.92237930000002,74.88350859,256,1,279.22990330000005,7784.161836,72.0854465,16.510874800000003
90681.44316,0.38133448299999995,2284445762,139.4950363,78.21200498,5971.012497,8467.863984,62.48068178,151.0488186,83.81980397,192,2,144.1880011,4953.70639,21.36388903,80.62587887
86019.63552000001,0.46137103799999996,2497357730,122.32710520000002,114.72627220000001,3328.24831,1268.814609,87.97624153,119.15421950000001,88.42056322,64,2,194.654696,5220.509202,65.64184589,88.44608919
89436.25842,0.43117973,3208320651,228.78912680000002,133.8027,1147.526896,7675.116643,96.90901536,170.30262040000002,88.11979279,192,0,199.14128080000003,2412.648627,41.37067162,38.45086554
89707.40779,0.336021316,2694989441,72.05443829999999,257.5787444,3802.4293700000003,4011.5315229999997,84.35274398,198.04989709999998,69.53499155,128,1,209.94665619999998,5884.956886999999,74.26187877,55.78926331
92750.36466,0.291028711,1627601635,88.79440009,193.83900490000002,1380.4853,1479.452096,11.95580951,117.08605130000001,72.60780958,256,2,128.2994147,4555.9923770000005,71.84868684,63.55220297
82608.24232,0.35719138200000006,4704536954,131.37855919999998,57.38529501,1141.0878369999998,7117.14031,85.56210524,53.47030879,94.93259135,128,2,175.0262695,4313.118769,62.01402326,49.03862648
74485.94361,0.341452281,4877541893,77.36618247,107.13758290000001,6596.878093,1674.220442,70.5269229,65.25535907,92.23556879,64,0,146.45541599999999,9949.421648,32.38942927,51.18750317
83344.1049,0.353498464,4965717761,165.05076100000002,72.60543341,7815.597954999999,6797.264784,77.72848035,158.6982669,78.20145493,256,0,257.4209348,8686.962115,18.66843757,96.44431379
72584.07006,0.35997188799999996,1903951475,106.94463970000001,231.0399671,8674.909338,3761.001996,98.28738036,157.2029856,44.0406154,256,2,135.8700339,9087.078114,99.05390847,53.15938691
75962.00993,0.44979436100000003,7246447489,232.3186227,142.963348,6844.1967700000005,6996.365693000001,75.24930526,94.79027847,57.88095179999999,128,2,268.0916125,6797.608934999999,16.89693271,38.79751561
86998.24116,0.457865419,1725093330,148.0720575,182.8567033,8652.00992,9599.687569,57.35122646,195.00169519999997,55.02660229,192,1,147.51410990000002,8129.344609999999,11.07979167,40.76212815
68406.29719,0.406138396,2534863238,163.3787949,89.73746892,9250.6048,4355.365071,92.42367892,66.25190495,91.89796699,192,2,242.28757489999998,3204.225327,83.93271399,20.69627593
69727.23599999999,0.417008861,3608938458,105.9987433,206.4925165,7592.118520999999,4526.20377,36.32181136,69.30552412,71.80724319,256,1,201.4543102,1253.04878,50.90357887,52.21943394
79523.26613999999,0.440684213,2513826107,105.04264679999999,291.921938,9842.022824,1322.600516,54.00421839,102.2114926,80.86759831,64,2,225.1293119,4614.163902,11.85597512,75.16054998
98408.53087,0.437432944,4464223614,113.5865386,280.26897,8396.300646,9467.318268,19.66847633,88.02102199,82.92564250000001,64,1,131.9153679,3178.498398,95.50891192,21.49165433
91326.11413,0.43001570299999997,2119337856,197.2278991,101.3082979,6380.322488000001,4370.481507,35.25599528,83.45654227,71.11897184,128,1,213.4600933,4558.198099,57.12476978,37.40027999
91945.61312000001,0.49101146700000003,3190617266,125.3665763,87.72020146,8965.217429,6940.197343000001,70.12723932,110.2841022,77.87453615,128,0,73.48244729,9307.254629000001,18.67745971,74.50221659
79159.43869,0.492690484,6022645468,186.6048389,289.3159216,8405.930081,7099.035648,15.08752325,134.9478243,98.21573992,192,0,76.14596053,9528.731006,12.53792716,49.38207984
86157.2574,0.112185088,1658692464,281.43627430000004,298.59006139999997,2777.722175,6012.684961,97.31314067,71.72959032,28.0385915,256,2,129.4669277,4894.186191,86.03515706,49.31727583
78738.23671,0.417198891,2090483581,274.6540047,94.75318984,2110.141357,8090.8659689999995,93.79017867,75.98562457,47.53595779,192,1,125.0995153,6034.740653,20.99592559,15.75614801
75655.79909,0.196957157,3967225820,292.2927987,77.08912012,1924.0554550000002,7300.1002340000005,29.29213082,117.2553547,90.57945917,64,0,92.44541215,6853.545067,47.63568768,58.189398499999996
83496.99654,0.258347247,1941662303,208.6253702,277.8468351,1096.522395,8465.983008,20.80458764,58.93393156,46.40476496,256,0,274.3792454,7261.727961,80.67818796,13.400429199999998
93267.5031,0.27500031399999997,5694703495,238.9352309,95.04869844,3106.624266,6937.7386129999995,16.66666369,107.33466750000001,91.29653589,192,0,276.5616028,7566.988262000001,69.24419403,97.15019099
87938.10907,0.07240114,2937087658,251.6434195,204.61898190000002,3801.724418,2075.154127,85.85193409,172.8154873,64.62409079999999,128,2,63.58587833,1936.8325760000002,90.40167276,91.6577288
78733.73246,0.36535490299999995,2812005394,226.2450585,150.94142050000002,5382.41143,7817.378911,40.98585102,102.9493646,53.86593956,128,1,217.55839989999998,9495.848786,10.18365924,22.46068031
90832.43972000001,0.223521019,1718697015,242.85883130000002,295.70426910000003,1976.884232,8385.00431,11.91138622,75.65159114,43.043172999999996,128,0,75.23420513,1217.7235210000001,94.31385188,37.48236579
77447.5259,0.271971591,5209229481,295.922106,63.07625895,3078.9732089999998,5022.659743,29.31574699,82.55042183,98.17663935,192,2,96.00729124,8821.49687,98.79995266,61.00670494
89663.84774,0.103652631,1791049659,231.626189,55.97595409,3004.41206,2833.7557,15.55621219,80.95701047,64.49740092,64,1,55.20858553,6126.436772999999,99.02279291,45.50979975
86951.26521,0.17107500399999997,5463486518,266.486914,166.2264873,4463.704206,9127.079459,49.95241368,138.6609583,76.61794775,64,2,62.19087768,7840.1320909999995,60.3343808,97.95083008
93867.62886,0.315765726,1734002190,230.1978387,252.773872,2597.70087,3114.270215,48.20906227,124.7986884,55.9941096,256,1,73.99928333,5420.867353000001,10.03477686,93.70248157
53856.814060000004,0.022003331,2419887393,51.8083276,96.36744455,4309.428503,8058.9379739999995,61.32463253,100.3953297,98.16689636,64,2,97.38413185,6838.147757,12.12670018,99.81899011
92946.31814,0.119586635,2269180017,112.86849299999999,277.0154117,3455.732823,8907.487826999999,98.76581013,64.45961486,81.70840733,256,1,115.118284,6291.598639,10.83480906,90.65070057
92413.35246000001,0.083076145,3377626894,188.8185675,296.90566980000006,3444.19515,3451.361246,38.83881278,57.35553856,90.15101697,192,1,252.2913457,7350.735248000001,95.35958952,44.06503754
95719.76744,0.19539886199999998,2746633899,70.37705001,172.3532313,2131.7165059999998,1682.2358570000001,27.48229842,92.83779044,86.41971336,64,0,237.852549,4709.4636359999995,94.46434055,46.57600965
86466.39689,0.10778667900000001,5060163390,100.56424059999999,276.5616028,1004.9829369999999,2069.3527280000003,53.43627889,108.4783794,78.14746112,256,2,130.3902128,1140.40158,80.82961998,57.48844518
93098.35455,0.141689421,4845764732,117.87539709999999,135.92191619999997,2017.859639,1938.892875,10.96121016,80.26504131,84.11633265,192,2,282.5639702,8513.524325,36.262562100000004,10.41581004
71779.53906,0.08503580000000001,1491079876,199.69682230000004,287.9229826,2577.7185010000003,2515.686689,77.57146993,51.98555808,74.54795046,128,1,125.30033799999998,9542.876855,70.76193164,27.89852967
87321.1942,0.183963543,2307182211,161.8830997,228.89972200000003,4181.938111,3011.313712,96.43065604,91.48019659,84.80759852,192,0,52.13446602,9234.423481,49.4877329,22.93955513
91774.97045,0.237070482,1338847714,122.2067264,257.6452536,6052.063668,9735.008521,95.89662991,97.32426614,82.12997834,128,2,152.46940759999998,7986.179398,73.85448848,88.85355406
71037.45547,0.195793309,3639445235,96.81838359,121.84689579999998,4164.406804,9453.717276000001,89.63126025,98.1478736,70.33007861,128,0,228.828874,4343.54861,84.57155722,82.02342497
55526.1606,0.113359321,4661951777,89.05796216,100.86025749999999,5345.822770000001,7283.179015000001,90.68739544,82.26922578,87.21660939,64,1,222.03379219999997,1123.384219,26.87518321,71.07979263
58661.24921,0.227199492,2191313195,68.35903744,147.6545011,1885.1400199999998,6666.874898,96.34063113,83.97785841,75.47945211,256,0,161.3864019,8370.918506,10.40125837,46.6210109
56097.251639999995,0.400212377,4565190448,286.70982260000005,82.74040659,7269.490185,2158.52044,29.38382202,51.45455325,11.22400662,64,0,295.6597892,9568.431777,45.44421834,20.83499935
63703.1257,0.427170734,1708446081,250.97717880000002,59.78429759,9457.196672,6026.027464,97.20891068,97.33409695,67.99345912,128,0,88.9406411,3405.684322,85.50169424,11.44260391
50004.134360000004,0.416412524,3511914045,137.4899341,223.2446057,5565.293782,6175.375407,45.21371111,70.3136183,11.44260391,192,2,244.41544330000002,6561.746096,45.02146957,72.23300983
70407.58421,0.285157602,2680508027,148.9392685,50.0474578,3740.30256,4581.935259000001,95.8978923,88.14428742,33.41119829,256,1,134.22052549999998,7212.1177849999995,15.08006897,10.41011724
61944.2043,0.324682052,3263198695,116.48989650000001,80.25183955,1432.382435,2393.032669,16.03057575,86.53123901,33.89424426,64,2,133.3241519,1953.6405519999998,90.11008383,89.69252099
53867.508839999995,0.363945504,1477405863,273.6372861,153.8458689,8301.274913,3988.1197270000002,79.71735085,77.99375743,53.84298959,128,2,187.8230115,5818.682304999999,16.48108673,16.57522119
55377.784589999996,0.457942213,1012462829,269.1352451,282.0798445,3287.352433,7505.718462999999,44.60407911,95.44590234,31.88248987,256,0,185.8065795,7119.554279000001,50.87413375,68.476669
61205.48625,0.373993935,5522523086,190.5012582,265.3577128,3291.943623,9311.466156999999,55.80628708,71.43674301,49.8491031,192,1,214.54127590000002,7830.793968000001,22.21294581,11.82343846
57053.45755,0.32918493,3154697745,175.7538704,184.08616609999999,4404.516111999999,7837.272134999999,17.45210077,53.54555057,17.43301093,256,2,55.15115204,1694.363934,73.82749903,90.01065341
63696.8032,0.407905147,1948978261,297.1286458,106.87991699999999,3584.2345590000004,2329.718418,52.01928515,84.05068256,37.24881842,64,1,85.90275994,2071.499932,13.83780748,20.42269733
58860.416789999996,0.35927012700000005,3277894590,226.1348914,98.37853737,7427.515955,4292.146382,63.91716748,56.18741999,33.040966600000004,128,1,235.4294292,3461.492388,97.39672631,10.97594069
75227.48088999999,0.289282081,2159023701,140.71917630000002,196.64968259999998,8731.339909999999,4818.894663,68.99215767,68.70563008,55.4391405,192,0,159.16103859999998,1180.540568,61.792820299999995,98.99487035
78762.12625,0.479639039,2006584871,269.69251180000003,234.527262,6433.309089,3388.9321700000005,25.23625053,105.3089524,55.64616516,256,0,238.5752159,2228.731772,34.26088543,46.44278353
59287.34169,0.485902921,2790932413,228.88116269999998,280.5441867,3425.290568,6901.940423,11.46746957,66.08523924,54.94591722,64,0,61.93220507,8872.426607,62.3502885,70.43100174
65376.07449,0.369951705,2514777128,297.9600563,63.58587833,3298.662338,9645.1699,54.55251809,138.1047638,75.73503214,192,2,132.324447,2452.3887879999997,94.20850327,58.65712501
63080.79244,0.429266597,1249184780,216.1172326,59.35336206,3197.085299,5880.784232,70.01149126,51.47873374,13.18407609,192,0,96.36744455,6093.095978,42.14983342,85.82936562
58168.71575,0.459699336,2356024447,219.55529339999998,160.56266499999998,6955.774393000001,1714.888069,88.47510735,122.5063318,59.55421836,64,2,77.24562913,3388.9321700000005,36.99873184,79.70416841
50802.15651,0.48779466200000005,2068370245,226.80336,193.33764530000002,4582.971852000001,3267.921421,61.70724046,98.60585372,12.43626219,256,2,127.8515337,4666.309279,15.86875017,25.15481519
53591.62606,0.494126646,2722250796,181.38944530000003,269.70203530000003,1195.366148,3154.7101079999998,99.29049631,76.22685425,33.37812216,256,1,119.117352,5097.763842,24.67543888,57.82027398
70502.92122,0.447451466,1086213690,298.0635963,251.45825269999997,3790.7287810000003,9060.708925,77.39105723,86.433198,77.68296168,64,1,282.3336185,3118.67851,35.905456,98.24572485
82228.60263,0.328000645,5541499518,240.0934412,125.5724627,1334.901333,7238.893336,24.35972672,56.29347248,43.99429547,128,0,111.0941385,3861.8025079999998,60.75410653,22.99460465
66312.60931,0.48403874,1178922017,256.4677671,61.94770574,2518.358574,1124.448441,49.4600879,103.29093420000001,50.58593117,128,2,272.53873339999996,9963.565706,96.91022546,67.10978545
65550.37782000001,0.47877375899999997,3666838414,166.509611,110.1582851,4285.309195000001,5047.418151,84.23448109,119.83518229999999,41.88822553,192,1,86.79603502,4120.4136100000005,21.43333153,14.69586263
69288.97142,0.42196889,2892168611,250.13593509999998,226.0913492,5379.927232999999,1140.40158,41.49158975,83.38391551,48.68937904,128,1,57.37594596,9290.398334,59.189828299999995,17.56263411
70299.02377,0.44388088600000003,4485311266,74.72636104,261.981988,1172.702683,4807.541503,93.54151888,110.35625230000001,35.33719972,256,2,54.03019318,9315.084181,14.42855889,97.44028151
57354.53424,0.452900431,9532372923,100.04655490000002,114.5364864,2341.568031,1398.093597,11.060316199999999,95.8682787,13.96204256,64,0,120.0518841,3456.209843,83.82164983,96.44408187
50291.92815,0.494077616,7557106851,162.5624529,200.7680655,3707.277764,4238.800857,64.93779236,109.37558290000001,65.41686139999999,128,2,229.9065281,3485.9020590000005,24.59893338,99.74038683
57778.19089,0.498517749,7757717845,170.68578119999998,249.040839,5091.589593,3649.358243,98.89371696,103.91059399999999,77.79088757,128,1,88.34515611,1113.9424470000001,29.69657206,78.40944927
54989.86987,0.42993541399999996,9194077432,222.8219904,291.8738727,2213.143106,1859.067692,51.66109741,77.82747005,65.6639531,192,2,247.5037872,7689.181893000001,80.48523977,58.31781357
63212.559270000005,0.393631112,4879544668,181.0114388,207.04645530000002,2761.770485,2174.174996,10.30549871,84.71447487,65.24351176,256,1,275.97592369999995,1404.333992,16.09776301,41.54946541
54039.13725,0.495714895,8390221395,79.80637953,297.40961960000004,1791.280589,9172.902829999999,14.84312532,101.45787759999999,38.79751561,128,0,79.00382061,5966.175256,72.12437297,81.09467731
70085.79497,0.417692942,6750632240,214.8593983,62.95163912,2597.833587,7539.650106,96.74361746,87.75567289,72.09656702,192,1,289.1420681,1633.5654470000002,88.85393162,93.96561756
70912.49304,0.452457007,7705951318,85.25320662,131.3291215,3004.785199,3026.610429,44.01753989,66.65211382,19.79423114,192,0,51.40415941,9654.064293000001,94.72076787,97.03304965
59211.656760000005,0.456243346,6044436250,50.59576199,156.8875436,3111.83898,3314.154473,60.12659905,121.41701609999998,41.41802938,64,1,218.055075,5328.496397999999,14.73242996,46.42319103
65336.03345,0.494389106,8592713731,182.6330199,265.7945736,2698.054124,1500.4180509999999,65.63848224,76.94896767,12.02307069,64,2,99.39744954,5774.122329,48.31653276,80.8669809
50427.9245,0.462566053,8693986814,184.9343457,250.36517949999998,2286.108413,7379.671415000001,32.95385289,89.57013415,69.14596825,256,0,186.0374928,5670.478182,39.41312954,81.31862746
60267.92455,0.402060708,9413262758,113.4554623,94.50609719,3169.446611,1382.807456,12.75591291,93.48512722,18.95763623,256,0,289.89631319999995,9145.512743000001,74.21067169,49.1721732
53038.5012,0.238421837,9166749574,80.70485646,282.0445965,1688.996419,3182.976381,85.99657677,71.08331564,34.67091268,192,0,290.65407000000005,4562.0079399999995,81.62501162,58.01734531
56480.809239999995,0.286940987,6972713989,121.38502439999999,236.55904410000002,3989.2798399999997,1929.428559,60.39689619,60.05060326,28.16106141,64,0,140.64064240000002,3881.187342,32.94293992,23.427608600000003
60815.520489999995,0.351315815,7905409179,55.62041878,206.1371727,2827.951689,9570.307906,89.22838493,105.5429929,60.69868588,64,2,217.8124077,6984.21482,36.6247832,81.36599476
68195.99388,0.44636603,7307321618,144.42238559999998,203.41970690000002,3191.56482,3748.6464170000004,46.80277401,82.90390294,16.87836468,192,2,159.95580149999998,3064.174905,24.79926527,57.03780435
64134.89385,0.36655756700000003,7369756034,153.606436,145.8726845,4664.882336,7526.008378,77.83999656,61.35824681,24.84509343,128,0,248.90449480000004,5705.741474,69.59783524,44.18457066
60137.1912,0.436439619,9205811854,203.8300946,195.81229409999997,1346.870188,1141.60038,96.70170661,99.51050617,13.91657185,128,2,194.3299154,1850.089147,35.321490600000004,38.18150968
56030.00806,0.415901024,9981947065,90.76440065,265.0247452,4825.503252,5140.259452,24.10751001,53.93260115,29.46084592,192,1,160.8254458,1040.728899,69.0171071,29.76415642
60031.39742,0.420510864,7261343070,80.81641207,280.03090530000003,2950.267901,1818.228989,15.34105212,93.30464663,37.544765999999996,256,2,238.2553608,1948.2465559999998,60.73835393,26.10202927
74728.97492000001,0.37867986299999995,2545238509,187.28628490000003,82.87208926,3319.194704,1124.74849,69.43322528,124.85632859999998,30.52892714,256,1,183.67517759999998,1759.127537,61.96124818,64.78372412
83005.61658999999,0.463877625,4015437454,164.1557422,266.1758422,2062.8518480000002,9599.847403,93.69624108,57.66401822,61.67749486,64,1,181.8576326,8181.54244,82.80461205,50.73385461
75322.65815,0.44592700799999996,3062286522,172.38818700000002,63.70755182,2198.262994,9949.421648,70.22924242,77.3892688,68.62082538,128,1,126.0966417,9722.008562,70.79736691,14.54748953
50863.25615,0.249768987,2677463704,75.33338214,59.83907761,5582.418203,3388.764646,50.47443701,154.7565638,21.87746679,128,2,159.45937080000002,5502.734663,33.22559751,71.63936443
61818.37236,0.39895198299999995,2144782308,69.59604474,107.27405390000001,1626.6891890000002,1162.9929359999999,98.08420478,112.6991553,22.04237733,128,0,127.6899057,6957.950279000001,36.34355172,32.10554811
59274.024710000005,0.424530566,4528222891,123.79243570000001,298.6756958,5038.566553000001,5909.996171,93.25453218,76.13788443,20.42269733,192,0,98.41992098,2551.441793,42.3539679,87.34342070000001
65159.68235,0.43921108600000003,2816029856,101.2983478,243.25470440000004,6183.395142,3519.87828,96.07010013,149.1605609,12.40269541,192,1,222.3520284,9803.450841,49.72433358,10.89082179
51612.788389999994,0.44437980200000005,2153005511,74.59730298,199.52455590000002,4000.7061479999998,3460.7024380000003,62.56337259,94.64212690000001,50.43926669,256,1,87.09242684,4108.450434,85.85193409,17.47704361
59052.6034,0.40625529200000005,7857645814,77.44754212,90.38923111,4203.887977,6181.894458,35.45130903,119.83285990000002,26.65045598,256,0,151.2873596,5709.628425,37.32804084,61.22346335
51137.03069,0.33750843799999997,2358246575,100.78113379999999,296.24847400000004,3835.836828,6612.739881,62.41852192,88.43512814,31.78374044,256,2,115.18949939999999,1660.65045,72.48686786,30.30799974
67458.20337,0.43175420299999995,6763738688,88.29793744,226.03692599999997,4655.528849,9153.071763,61.69261558,75.40173777,10.48886708,128,1,50.95236026,2634.5366719999997,34.8142792,83.75543062
57717.987239999995,0.38034433799999995,3502870094,85.41157009,89.45115798,4807.305343999999,7251.070201,75.34323256,141.1504896,33.31697725,192,2,255.30058250000002,9514.097721,19.143857699999998,74.20003007
60335.598620000004,0.46785366899999997,3323533926,61.92200163,208.1784497,2424.296107,9233.893322,49.96138312,116.9046232,50.11735957,64,2,219.72629269999996,4994.159946,31.36908284,32.44021567
51124.93078,0.279439778,2659457317,52.309106400000005,130.2805696,2908.5323989999997,1169.876479,24.44782286,58.81081181,42.13107595,64,0,51.67611434,8482.977867,30.19659215,70.26020989
55128.3834,0.490345508,3913751008,74.35095197,249.7947514,2459.860291,1560.081442,15.41305323,94.96088625,25.22855147,64,1,177.83685590000002,9691.634186,61.91378204,52.20727782
74313.17728999999,0.325128695,9809799642,80.12091133,152.0410332,2657.572365,3782.936861,23.02683299,131.9066088,14.06651116,256,2,256.493186,7287.609590000001,34.49529976,10.68724124
92809.87135,0.437616089,6411042902,129.2017222,97.99536604,2501.226028,9625.73562,38.6646669,135.9292931,48.77239783,64,0,290.3850579,3824.8409899999997,94.6806886,61.72097895
93706.25149,0.472184455,8469045748,285.546802,247.59445519999997,1574.867992,4700.662362,99.81476951,78.12208462,19.43496924,192,0,129.9579378,7934.471231,98.26486347,40.4867194
92930.83561000001,0.481430149,8884053287,169.2006569,204.79725249999998,1043.136876,9343.741476000001,66.36529784,93.57957421,30.15747156,128,2,136.90489340000002,4366.141985,46.54142945,96.13131079
95601.3777,0.38213004799999994,9137463917,136.9612284,214.52538769999998,4847.6732329999995,6435.778682,55.98630882,56.02500347,26.46763555,64,1,144.7800656,2985.667399,53.71083439,68.60637559999999
82327.70792,0.37674603799999995,8926777415,81.79341605,110.6516783,2044.243543,9078.807766,26.16663611,61.74835345,62.64145343,64,2,51.37934135,5181.6148920000005,55.81436167,37.32314648
86683.80959,0.259869491,6965424936,222.30284759999998,117.4568277,1271.444723,5732.072122,92.90201973,134.0921462,15.72015809,192,1,246.2241747,7015.86069,30.40644836,34.22578703
86648.74685,0.301220778,7936484545,100.737638,51.97620115,2614.651593,9528.731006,37.80216116,140.8126999,11.42096655,128,0,107.409053,8386.429143000001,68.58025238,36.34207877
93217.91471,0.46741364,6697682339,250.6467414,159.95580149999998,4484.505549,6576.5649619999995,85.28985753,98.96819677,21.63877552,128,1,65.70570195,1179.235174,97.83153585,96.41929101
96014.89093,0.48619808200000003,7268748455,58.446793500000005,60.54840186,3732.017462,4715.461184000001,11.04260891,71.60393591,12.0877357,256,1,76.34518364,4388.827542,43.58803704,84.63924369
89923.4678,0.190140118,6614633326,64.79033195,96.86386259,6156.828528,8754.384090000001,59.92056756,125.4367749,21.81604805,256,0,139.855436,2803.3532010000004,81.75368665,95.21146188
73590.91442999999,0.396420809,6773199531,262.7441725,100.0944773,1182.300409,8564.519106,43.58803704,97.05207434,41.64372799,192,2,283.7651838,5946.636992,21.25798308,63.44595892
92231.9908,0.380439625,2394235777,222.1933401,285.4650287,2139.176896,2533.6830170000003,65.64184589,97.62490840000001,54.4835307,256,1,294.7906397,9175.505772,22.75884805,71.49301798
